payer_int,beneficiary_int,amount
58,59,16.75
58,61,0.11299999999999999
58,62,4.0
58,65,2.0
58,66,6.75
58,73,1.0
58,74,3.0
58,75,7.75
58,76,3.75
58,80,6.75
58,81,32.75
58,82,0.01
58,83,0.008
58,84,21.5
58,90,86.25
58,93,2.0
58,100,0.807
58,102,23.0
58,104,1.0
58,107,1.036
58,109,0.032
58,112,0.045
58,113,1.0
58,115,0.5325
58,116,1.0
58,119,9.0
58,121,24.5
58,122,3.0
58,125,0.02825
58,127,1.0
58,129,0.03125
58,130,3.145
58,132,1.0
58,133,1.0
58,134,15.25
58,135,0.0135
58,137,1.048
58,139,0.214
58,141,4.5
58,142,6.75
58,150,0.043
58,152,5.0
58,153,0.177
58,157,1.0
58,158,5.25
58,162,83.0
58,163,2.0
58,164,7.75
58,166,6.7299999999999995
58,169,8.911999999999999
58,170,0.1615
58,171,1077.75
58,175,4.0
58,178,2.095
58,179,13.0
58,181,0.024
59,0,9.0
59,1,63.5
59,2,7.75
59,4,1657.5
59,5,287.0
59,6,19.0
59,7,34.8195
59,8,3140.0
59,9,2144.0
59,10,36.75
59,11,2.5
59,12,15825.119999999999
59,13,35.5
59,14,5.25
59,15,341.5
59,16,129.0
59,17,159.5
59,18,54.5
59,19,18.25
59,20,76.75
59,21,34.25
59,22,53.5
59,23,1414.25
59,24,60.75
59,25,130.25
59,26,2.5
59,27,270.5
59,28,1.0
59,29,6026.5
59,30,5732.25
59,31,537.75
59,32,11369.75
59,33,86.5
59,34,42.0
59,35,19.0
59,36,234.75
59,37,1.0
59,38,5.0
59,39,419.0
59,40,24.25
59,41,341.75
59,42,1303.5
59,43,39156.25
59,44,29.5
59,45,24.231749999999998
59,46,3980.0
59,47,46.5
59,48,401.0
59,49,43.0
59,50,707.0
59,51,4.276
59,52,10188.25
59,53,220.75
59,54,36.25
59,55,3146.25
59,56,51.5
59,57,28379.25
59,58,16.75
59,60,18.0
59,61,205.75
59,62,18.75
59,63,14.0
59,64,2.0
59,65,23.25
59,66,1160.25
59,67,7.9435
59,68,37.5
59,69,62.5
59,70,29.25
59,71,106.5
59,72,6.0
59,73,1039.75
59,74,1111.0
59,75,2870.75
59,76,16420.25
59,77,258.25
59,78,81.0
59,79,370.75
59,80,1996.0
59,81,14126.25
59,82,132.25
59,83,113.25
59,84,10719.0
59,85,119.0
59,86,269.25
59,87,12.75
59,88,44.0
59,89,12.89825
59,90,3828.5
59,91,520.25
59,92,6.75
59,93,123.0
59,94,14.0
59,95,153.0
59,96,57.189249999999994
59,97,486.0
59,98,1.0
59,99,282.75
59,100,293.27
59,101,284.75
59,102,663.75
59,103,7.25
59,104,17.75
59,105,9.0
59,106,983.25
59,107,31.25
59,108,19.0
59,109,243.25
59,110,42.0
59,111,8.0
59,112,14.0
59,113,11.0
59,114,260.5
59,115,16.5
59,116,2404.0
59,117,53.5
59,118,3.75
59,119,488.75
59,120,10.5
59,121,22304.0
59,122,6731.25
59,123,14.75
59,124,0.88425
59,125,636.0
59,126,288.25
59,127,457.0
59,128,29.5
59,129,241.0
59,130,1019.0
59,131,44.75
59,132,1745.75
59,133,15.5
59,134,2465.25
59,135,19.0
59,136,149.25
59,137,2208.0
59,138,6.0
59,139,1854.0
59,140,50.5
59,141,26.25
59,142,3124.5
59,143,4.25
59,144,62.5
59,145,18.5
59,147,18.0
59,148,1.0085
59,149,27.0
59,150,245.25
59,151,231.25
59,152,7032.0
59,153,29.0
59,154,22.153
59,155,98.0
59,156,4.0
59,157,11.5
59,158,1672.0
59,159,24.75
59,160,21.0
59,161,3.29
59,162,83.25
59,163,173.5
59,164,2466.75
59,165,0.7777499999999999
59,166,3386.4799999999996
59,167,65.5
59,168,36.75
59,169,169.25
59,170,69.75
59,171,43696.25
59,172,23.25
59,173,23.46975
59,174,252.25
59,175,371.5
59,176,1.152
59,177,41.5
59,178,42.0
59,179,2661.0
59,180,86.0
59,181,113.75
60,2,1.036
60,4,44.925
60,5,3.0
60,6,15.75
60,8,1.5
60,9,9.5
60,10,40.25
60,12,3.4699999999999998
60,16,19.25
60,17,1.0
60,18,1.0
60,20,1.25
60,23,4.0
60,29,2.5
60,30,13.25
60,31,8.6785
60,32,2.75
60,35,4.0
60,36,0.401
60,41,5.0
60,42,2.5
60,43,51.25
60,46,2.75
60,48,5.0
60,49,1.048
60,50,5.25
60,52,3.75
60,53,1.021
60,55,3.0
60,57,14.75
60,59,18.0
60,66,11.25
60,71,1.0
60,73,3.0
60,74,4.5
60,75,1.0
60,76,2.0
60,77,275.75
60,79,1.036
60,80,1.25
60,81,38.5
60,83,1.0
60,84,3.75
60,85,6.5
60,87,2.0965
60,90,2.5
60,93,3.0
60,95,8.388
60,99,2.25
60,100,1.5315
60,101,1.5
60,102,0.107
60,103,4.194
60,106,15.315
60,107,7.25
60,109,0.107
60,116,2.0
60,121,7.25
60,122,1.021
60,125,1.021
60,127,0.775
60,128,1.0
60,129,0.043
60,132,3.5
60,133,1.021
60,134,1.0
60,137,70.25
60,150,1.036
60,151,3.0
60,152,11.5
60,155,3.5
60,159,1.036
60,160,10.75
60,164,118.0
60,166,1.7999999999999998
60,169,26.25
60,171,54.25
60,172,3.75
60,175,1.021
60,178,1.0
60,179,1.0
60,181,0.12824999999999995
61,1,8.5
61,4,2.0
61,5,1.5
61,7,0.011
61,8,18.75
61,9,12.0
61,12,54.93
61,13,25.0
61,14,8.0
61,15,2.25
61,16,2.5
61,17,1.0
61,18,0.064
61,20,8.5
61,22,0.014
61,23,23.0
61,24,0.001
61,25,0.013
61,29,25.5
61,30,15.5
61,32,75.5
61,33,71.5
61,34,1.0
61,35,10.5
61,36,0.1175
61,38,0.017
61,39,0.022
61,40,13.0
61,41,1.0
61,42,2.0
61,43,125.0
61,45,0.008
61,46,10.0
61,48,2.0
61,50,3.25
61,52,58.5
61,53,14.5
61,54,2.27125
61,55,4.25
61,57,90.25
61,58,0.11299999999999999
61,59,205.75
61,62,0.4405
61,63,1.0
61,65,0.01
61,66,2.5
61,67,0.03
61,69,0.09149999999999996
61,71,5.5
61,73,1.0
61,74,13.0
61,75,41.5
61,76,22.5
61,77,3.9315
61,79,0.1235
61,80,3.25
61,81,209.75
61,82,16.0
61,83,0.004
61,84,45.25
61,85,1.036
61,86,1.048
61,90,30.0
61,93,2.0
61,94,0.20450000000000002
61,95,0.119
61,99,1.036
61,100,1.53
61,101,3.0
61,102,4.1937500000000005
61,103,0.214
61,104,0.001
61,107,5.0
61,108,0.00924999999999995
61,109,0.109
61,110,2.5
61,112,1.593
61,113,2.0
61,115,0.09
61,116,14.25
61,118,5.5
61,119,327.25
61,121,196.0
61,122,5.5
61,123,0.032
61,125,2.0
61,126,1.0
61,127,3.5
61,128,1.0
61,129,1.0
61,130,1.036
61,132,5.75
61,133,8.5
61,134,5.25
61,136,1.0
61,137,8.75
61,138,0.004
61,139,2.0
61,140,0.0295
61,141,2.75
61,142,8.25
61,144,0.093
61,147,0.0765
61,150,1.0
61,151,1.0
61,152,9.75
61,156,0.021
61,157,20.5
61,158,35.0
61,159,1.021
61,162,0.0035
61,163,1.5
61,164,20.0
61,165,0.011
61,166,9.9275
61,167,1.048
61,168,0.024
61,169,16.75
61,170,0.05449999999999999
61,171,205.25
61,175,8.0
61,177,0.187
61,178,2.6185
61,179,52.75
61,180,6.0
61,181,1.0
62,4,3.0
62,5,0.305
62,8,2.0
62,9,9.0
62,10,22.0
62,12,97.41
62,13,0.0335
62,15,0.0235
62,16,1.036
62,20,1.036
62,23,3.0
62,28,0.0085
62,29,9.0
62,30,8.5
62,32,46.75
62,33,32.75
62,34,34.5
62,35,4.5
62,36,0.02799999999999995
62,41,1.048
62,42,4.661
62,43,32.5
62,46,2.0
62,48,3.0
62,50,1.036
62,52,48.75
62,53,0.032
62,55,13.63
62,57,91.0
62,58,4.0
62,59,18.75
62,61,0.4405
62,63,1.036
62,64,0.19374999999999998
62,66,3.0
62,71,1.0
62,73,3.0
62,74,7.5
62,75,6.0
62,76,40.25
62,78,5.5
62,80,1.5
62,81,14.0
62,84,8.5
62,86,0.001
62,87,2.0
62,90,30.5
62,93,2.0
62,94,8.5
62,95,0.107
62,97,1.0
62,100,8.5
62,101,0.7215
62,102,7.60125
62,103,1.021
62,104,4.143
62,109,2.097
62,113,0.02
62,116,1.5
62,119,5.5
62,121,11.0
62,122,1.0
62,125,1.0
62,126,4.0
62,127,1.0
62,130,0.107
62,132,1.0
62,134,2.0
62,137,43.75
62,139,1.048
62,141,11.5
62,142,6.0
62,144,0.2005
62,147,0.8380000000000001
62,150,0.021
62,151,1.75
62,152,4.5
62,157,0.26275
62,158,4.5
62,163,2.0
62,164,2.25
62,166,2.0175
62,169,27.25
62,171,94.25
62,173,0.003
62,175,7.0
62,178,2.0
62,179,7.0
62,180,0.013
62,181,0.004
63,1,0.001
63,4,2.5
63,5,0.075
63,7,0.001
63,8,1.0
63,9,1.0
63,12,15.53
63,13,0.004
63,15,0.0175
63,16,1.048
63,20,0.0424999999999999
63,23,8.0
63,25,1.0034999999999998
63,29,0.1285
63,30,1.0
63,32,46.75
63,33,12.5
63,34,1.021
63,36,2.0
63,38,0.14175
63,41,3.063
63,42,1.036
63,43,5.25
63,46,2.0
63,50,0.0545
63,52,2.5
63,54,0.0104999999999999
63,55,0.029249999999999998
63,57,14.5
63,59,14.0
63,61,1.0
63,62,1.036
63,64,1.036
63,66,1.036
63,74,5.0
63,75,9.5
63,76,1.0
63,77,1.0
63,79,0.001
63,80,1.0
63,81,7.5
63,83,0.021
63,84,5.0
63,86,0.011
63,90,2.0
63,91,0.011
63,93,4.0
63,94,0.0625
63,95,0.001
63,100,1.6355
63,102,1.0
63,106,0.001
63,108,0.002
63,109,0.016
63,113,0.07225
63,114,0.0125
63,115,1.036
63,116,1.0
63,118,0.045
63,119,1.036
63,121,11.5
63,122,1.0
63,124,0.003
63,125,0.096
63,127,3.063
63,128,0.181
63,129,0.802
63,132,1.048
63,133,0.17125
63,134,1.021
63,137,3.063
63,139,2.0
63,141,30.5
63,142,1.036
63,144,0.47974999999999995
63,145,1.048
63,150,0.0375
63,151,1.048
63,152,2.0
63,155,0.021
63,157,0.064
63,158,3.0
63,163,1.0
63,164,2.0
63,166,0.55
63,169,1.048
63,171,8.0
63,175,3.063
63,178,0.076
63,179,2.0
63,180,0.011
63,181,0.0235
64,1,0.003
64,5,0.044
64,8,0.0564999999999999
64,9,0.2405
64,12,3.0
64,23,0.4065
64,29,0.048249999999999946
64,30,1.0
64,32,6.0
64,33,1.0
64,38,0.4599999999999999
64,40,2.0
64,41,0.0205
64,43,1.5
64,46,1.036
64,50,5.179
64,52,1.0
64,55,0.011
64,57,2.25
64,59,2.0
64,62,0.19374999999999998
64,63,1.036
64,66,0.12524999999999994
64,73,0.0375
64,74,1.048
64,75,18.25
64,81,2.0
64,83,0.0099999999999999
64,84,2.0
64,86,0.094
64,90,3.0
64,100,0.0804999999999999
64,102,0.0445
64,107,0.513
64,112,0.4034999999999999
64,113,0.0035
64,116,0.032
64,121,3.0
64,122,0.021
64,127,2.042
64,134,14.0
64,137,4.9955
64,141,12.5
64,142,3.8845
64,151,1.2454999999999998
64,152,1.036
64,157,0.1745
64,158,7.5
64,163,0.048
64,164,0.10350000000000001
64,166,0.18
64,169,1.021
64,170,52.0
64,171,1.0
64,178,0.4595
64,179,0.33149999999999996
65,5,4.5
65,8,0.29375
65,9,0.12075
65,12,3.0
65,20,0.001
65,23,8.0
65,28,0.0335
65,29,0.10925
65,30,0.013
65,31,32.672
65,32,154.25
65,33,20.0
65,34,14.0
65,36,0.002
65,41,0.0419999999999999
65,43,2.75
65,46,1.0
65,50,2.072
65,52,324.25
65,53,0.006
65,55,0.004
65,57,17.5
65,58,2.0
65,59,23.25
65,61,0.01
65,66,0.031
65,73,0.001
65,74,0.078
65,75,0.0435
65,76,0.013
65,80,1.5315
65,81,6.25
65,82,0.001
65,84,26.75
65,86,0.02074999999999995
65,90,1.5
65,93,0.049
65,95,0.3135
65,100,0.091
65,102,2.097
65,113,1.0
65,116,1.0
65,121,5.75
65,122,5.0
65,125,0.006
65,127,1.021
65,129,0.005
65,130,0.221
65,134,4.25
65,141,0.015
65,152,1.021
65,157,1.021
65,163,4.194
65,164,1.0
65,166,0.93
65,169,1.0
65,171,123.75
65,178,1.4489999999999998
65,179,1.0
65,181,0.009
66,0,1.021
66,1,1.021
66,2,151.25
66,4,41.0
66,5,48.5
66,6,25.75
66,7,5.713
66,8,66.5
66,9,187.5
66,10,9.25
66,12,606.8
66,13,1.048
66,14,1.036
66,15,3.75
66,16,384.0
66,17,12.25
66,18,28.0
66,19,16.25
66,20,3.75
66,21,1.0
66,22,1.0
66,23,75.5
66,24,1.048
66,25,0.050749999999999955
66,27,4.0
66,28,0.14974999999999994
66,29,85.5
66,30,261.25
66,31,28.5
66,32,423.0
66,33,18.25
66,34,6.0
66,35,1.0
66,36,4.25
66,37,0.011
66,38,1.048
66,39,1.5
66,40,1.0
66,41,247.75
66,42,89.75
66,43,2702.5
66,44,1.0
66,45,0.1885
66,46,213.75
66,47,1.0
66,48,64.75
66,49,6.0
66,50,126.25
66,51,0.321
66,52,684.75
66,53,2.75
66,54,5.25
66,55,263.5
66,56,0.6895
66,57,1469.0
66,58,6.75
66,59,1160.25
66,60,11.25
66,61,2.5
66,62,3.0
66,63,1.036
66,64,0.12524999999999994
66,65,0.031
66,67,0.0315
66,68,4.084
66,69,1.0
66,70,5.0
66,71,42.0
66,72,1.4485
66,73,76.75
66,74,62.75
66,75,79.5
66,76,156.0
66,77,959.25
66,78,134.75
66,79,4.5
66,80,158.0
66,81,2689.25
66,82,1.0
66,83,15.0
66,84,483.0
66,85,56.5
66,86,3.75
66,87,1.0
66,88,2.0
66,89,0.0765
66,90,517.5
66,91,5.25
66,92,0.1195
66,93,79.5
66,94,27.5
66,95,143.5
66,96,0.003
66,97,3.5
66,98,0.182
66,99,6.75
66,100,9.53
66,101,3.25
66,102,57.5
66,103,8.5
66,104,1.036
66,105,1.021
66,106,20.0
66,107,203.25
66,108,1.25
66,109,40.25
66,110,1.0
66,111,1.0
66,112,0.011
66,113,3.0
66,114,1.0
66,115,2.0
66,116,45.5
66,117,1.0
66,118,4.0
66,119,34.0
66,120,1.036
66,121,1064.0
66,122,95.0
66,123,7.25
66,125,18.25
66,126,1.5
66,127,26.0
66,128,30.5
66,129,2.75
66,130,6.0
66,131,1.5
66,132,121.5
66,133,1.0
66,134,79.5
66,135,1.5
66,136,8.0
66,137,676.25
66,138,1.048
66,139,479.75
66,140,8.5
66,141,10.25
66,142,58.25
66,143,1.048
66,144,42.25
66,145,0.1095
66,147,2.097
66,149,5.5
66,150,22.75
66,151,22.5
66,152,353.75
66,153,0.075
66,154,0.011
66,155,39.25
66,156,0.342
66,157,4.0
66,158,76.5
66,159,4.5
66,160,3.5
66,162,1.0
66,163,28.25
66,164,449.75
66,166,101.74
66,167,3.5
66,168,1.0
66,169,61.0
66,170,4.0
66,171,850.5
66,172,4.75
66,173,3.1239999999999997
66,174,7.0
66,175,13.0
66,176,1.3065
66,177,4.75
66,178,106.25
66,179,32.5
66,180,1.0
66,181,14.5
67,5,0.3845
67,7,0.3554999999999999
67,8,0.0645
67,9,0.013
67,12,0.23
67,15,0.0245
67,16,0.0185
67,20,0.004
67,21,0.0025
67,23,0.40075
67,24,3.76525
67,29,1.959
67,30,0.615
67,32,0.3655
67,36,0.45249999999999996
67,39,0.016
67,43,1.8182500000000001
67,45,1.248
67,46,0.55775
67,50,0.004
67,52,0.6295
67,55,0.22425
67,57,4.702500000000001
67,59,7.9435
67,61,0.03
67,66,0.0315
67,69,0.33849999999999997
67,70,1.4935
67,71,0.019
67,73,0.002
67,75,0.08800000000000001
67,76,0.433
67,81,0.46875
67,82,1.90675
67,84,3.13275
67,89,0.58375
67,96,3.14325
67,100,0.011
67,104,0.006
67,116,0.05425
67,121,1.6757499999999999
67,122,0.34550000000000003
67,125,1.064
67,134,0.034
67,142,0.254
67,150,0.008
67,151,0.16
67,152,0.1235
67,157,0.075
67,158,0.2155
67,162,35.42425000000001
67,164,0.0104999999999999
67,166,0.39
67,170,0.018
67,171,22.0185
67,173,1.50525
67,174,1.9780000000000002
67,178,0.122
67,181,0.02249999999999995
68,2,0.035
68,4,12.5
68,5,18.25
68,8,3.75
68,9,5.0
68,12,35.0
68,15,1.036
68,16,5.25
68,20,2.75
68,21,11.5
68,22,1.036
68,23,40.75
68,24,5.0
68,29,94.0
68,30,15.5
68,31,19.5
68,32,112.75
68,33,5.179
68,36,39.5
68,39,194.25
68,41,0.006
68,42,1.5
68,43,117.25
68,46,7.0
68,47,15.0
68,48,3.6695
68,49,18.75
68,50,1.0
68,52,56.75
68,53,1.0
68,55,14.75
68,57,30.75
68,59,37.5
68,66,4.084
68,70,45.5
68,72,15.5
68,73,1.0
68,74,8.5
68,75,3.75
68,76,8.5
68,77,0.003
68,79,0.064
68,80,7.0
68,81,57.25
68,82,4.75
68,83,2.0
68,84,135.75
68,85,2.072
68,90,266.0
68,91,5.5
68,93,1.0
68,97,3.0
68,99,2.0
68,100,1.0
68,101,1.0
68,102,40.3655
68,104,0.001
68,106,328.75
68,109,0.0215
68,116,5.5
68,119,0.016
68,120,76.0
68,121,41.5
68,122,7.75
68,125,1.25
68,126,1.0
68,127,6.75
68,128,40.5
68,129,13.5
68,130,1.0
68,132,4.25
68,134,2.5
68,135,0.07124999999999995
68,136,1.0
68,137,15.25
68,139,58.5
68,142,6.75
68,145,395.75
68,149,1.0
68,150,2.0
68,151,1.0
68,152,21.25
68,155,1.048
68,157,1.0
68,158,6.25
68,162,17.5
68,163,2.0965
68,164,4.5
68,166,57.8125
68,167,2.072
68,169,11.0
68,170,3.0
68,171,2296.5
68,174,130.5
68,175,2.0
68,177,2.0965
68,179,2.0
68,180,0.009
69,5,0.14975
69,7,2.071
69,8,2.5
69,9,0.302
69,12,12.02
69,15,0.043
69,18,0.1015
69,20,0.118
69,21,1.78675
69,23,5.0
69,24,8.0
69,29,70.25
69,30,0.604
69,31,0.545
69,32,9.5
69,36,2.5
69,39,0.08174999999999995
69,40,13.5
69,41,0.094
69,42,1.186
69,43,4.75
69,45,1.0125
69,46,1.0
69,49,4.0
69,52,1.0
69,53,0.021
69,54,0.02
69,55,1.0
69,57,5.75
69,59,62.5
69,61,0.09149999999999996
69,66,1.0
69,67,0.33849999999999997
69,73,2.865
69,74,1.0
69,75,2.0
69,76,1.021
69,77,0.047
69,80,0.3369999999999999
69,81,3.0
69,82,17.25
69,84,8.5
69,89,0.33175000000000004
69,90,1.75
69,93,0.01025
69,96,0.847
69,100,1.0
69,101,0.032
69,102,0.155
69,106,1.036
69,116,2.042
69,117,0.29
69,119,2.0
69,120,1.0
69,121,14.0
69,122,2.042
69,125,3.0
69,127,1.0
69,128,1.0
69,129,0.0615
69,130,0.011
69,131,0.0025
69,132,1.5725
69,133,5.0
69,134,38.5
69,140,0.003
69,141,3.063
69,142,2.0
69,144,0.022
69,145,0.011
69,149,4.5
69,150,0.187
69,151,0.0535
69,152,1.0
69,157,0.02
69,158,2.0
69,161,0.001
69,162,40.75
69,163,0.043
69,164,1.0
69,166,1.4725000000000001
69,169,23.0
69,170,0.045
69,171,160.0
69,173,1.4300000000000002
69,174,7.2505
69,175,1.0
69,178,1.321
69,179,1.021
69,180,0.003
70,5,4.75
70,8,1.5
70,9,4.0
70,12,34.370000000000005
70,15,1.048
70,16,1.649
70,20,1.036
70,21,4.0
70,22,0.0015
70,23,17.25
70,24,3.0
70,29,27.25
70,30,15.75
70,31,11.5
70,32,52.5
70,33,1.0
70,36,13.5
70,39,49.5
70,41,0.004
70,42,2.5
70,43,62.75
70,46,4.0
70,47,13.0
70,48,0.0965
70,49,4.0
70,52,43.0
70,53,0.0135
70,55,3.0
70,57,31.25
70,59,29.25
70,66,5.0
70,67,1.4935
70,68,45.5
70,71,1.036
70,73,1.0
70,74,5.0
70,75,1.0
70,76,9.25
70,79,0.282
70,80,3.25
70,81,21.0
70,82,4.0
70,83,0.09
70,84,109.75
70,90,84.75
70,93,1.036
70,95,2.6025
70,96,2.775
70,99,0.044
70,100,1.0
70,101,0.09100000000000001
70,102,1.048
70,104,0.009
70,106,114.0
70,107,0.032
70,108,0.416
70,109,0.011
70,116,1.0
70,119,0.428
70,120,111.25
70,121,24.5
70,122,1.25
70,125,1.0
70,126,0.0289999999999999
70,127,9.5
70,128,16.5
70,129,5.0
70,130,1.0
70,132,5.25
70,133,13.9865
70,134,2.5
70,135,0.05975
70,137,17.0
70,139,2.072
70,142,17.5
70,145,175.5
70,150,2.0
70,151,1.0
70,152,5.5
70,158,11.5
70,162,20.0
70,163,0.011
70,164,3.0
70,166,39.685
70,169,5.5
70,170,0.0125
70,171,2878.75
70,173,0.3065
70,174,39.0
70,175,1.021
70,179,1.0
71,2,10.5
71,4,1.75
71,5,2.75
71,8,5.0
71,9,422.25
71,10,3.0
71,12,85.28
71,13,4.084
71,16,5.0
71,17,1.0
71,18,1.0
71,19,284.0
71,20,10.25
71,21,0.027
71,22,0.064
71,23,19.25
71,29,21.75
71,30,74.25
71,31,1.0
71,32,51.5
71,36,6.5
71,39,1.0
71,40,2.5895
71,41,5.25
71,42,94.75
71,43,927.75
71,46,31.0
71,48,2.0
71,49,7.5
71,50,16.75
71,52,62.0
71,53,1.0
71,55,16.5
71,57,245.0
71,59,106.5
71,60,1.0
71,61,5.5
71,62,1.0
71,66,42.0
71,67,0.019
71,70,1.036
71,73,118.0
71,74,6.0
71,75,10.75
71,76,34.75
71,77,4.25
71,78,94.5
71,79,1.0
71,80,8.0
71,81,1064.75
71,83,4.0
71,84,45.25
71,85,2.0
71,86,1.036
71,90,26.75
71,91,1.021
71,93,6.0
71,94,100.75
71,95,46.75
71,99,2.5
71,100,1.54
71,101,1.0
71,102,10.5
71,103,2.0
71,107,53.75
71,109,32.0
71,115,5.242
71,116,4.25
71,119,11.75
71,121,97.5
71,122,24.5
71,125,1.0
71,126,3.063
71,127,1.0
71,128,5.615500000000001
71,129,5.0
71,130,1.048
71,132,54.0
71,134,4.25
71,136,1.0
71,137,249.75
71,139,3.0
71,140,1.021
71,142,8.75
71,150,38.25
71,151,550.75
71,152,70.75
71,155,25.75
71,158,11.0
71,160,1.021
71,163,1.75
71,164,26.5
71,166,5.930000000000001
71,169,11.25
71,170,3.145
71,171,133.75
71,172,4.718
71,174,8.0
71,177,45.0
71,179,6.5
71,181,3.0
72,5,15.5
72,7,0.0615
72,8,1.036
72,9,1.0
72,12,5.67
72,15,1.0
72,18,0.6040000000000001
72,22,0.002
72,23,18.0
72,24,1.0
72,29,11.25
72,30,1.75
72,31,7.5
72,32,24.0
72,36,25.5
72,39,0.759
72,41,0.017
72,42,1.0
72,43,7.0
72,45,0.022
72,46,3.0
72,47,66.5
72,48,0.001
72,49,1.048
72,52,10.5
72,55,1.021
72,57,16.75
72,59,6.0
72,66,1.4485
72,68,15.5
72,73,0.09875
72,74,6.0
72,75,2.0
72,76,1.0
72,79,0.002
72,80,6.0
72,81,4.5
72,82,1.0
72,84,14.0
72,90,12.5
72,93,0.043
72,95,2.0
72,100,0.27775
72,102,0.07499999999999996
72,104,0.016
72,106,3.75
72,109,0.011
72,113,0.0104999999999999
72,116,2.5
72,120,2.5
72,121,10.5
72,122,2.0
72,125,2.072
72,127,1.0
72,128,4.0
72,129,4.5
72,130,3.0
72,132,1.0
72,134,1.0
72,137,1.0
72,145,1.0
72,149,2.097
72,150,0.053
72,152,1.0
72,158,2.0
72,162,25.0
72,163,0.011
72,164,8.0
72,166,7.6
72,169,3.145
72,170,2.0
72,171,447.75
72,173,0.036
72,174,12.947
72,175,1.0
72,178,0.023
72,179,1.736
72,181,2.0
73,0,0.17375000000000002
73,1,1.021
73,2,7.5
73,4,5.75
73,5,14.75
73,6,2.0
73,7,0.35250000000000004
73,8,27.0
73,9,2876.25
73,10,3.0
73,11,1.0
73,12,884.0899999999999
73,13,0.091
73,14,0.016
73,15,4.0
73,16,50.25
73,17,1.0
73,18,1.0
73,19,94.75
73,20,54.0
73,21,0.006
73,22,1.021
73,23,117.5
73,24,0.0215
73,25,0.032
73,27,2.0
73,28,1.021
73,29,61.5
73,30,383.0
73,31,4.75
73,32,606.75
73,33,3.25
73,34,1.0
73,35,3.367
73,36,4.75
73,37,0.0854999999999999
73,38,1.021
73,39,3.5
73,40,1.021
73,41,5.25
73,42,541.25
73,43,9475.25
73,46,134.25
73,47,1.0
73,48,7.5
73,49,2.75
73,50,17.5
73,52,508.5
73,53,22.5
73,54,1.5
73,55,224.75
73,56,5.242
73,57,1448.25
73,58,1.0
73,59,1039.75
73,60,3.0
73,61,1.0
73,62,3.0
73,64,0.0375
73,65,0.001
73,66,76.75
73,67,0.002
73,68,1.0
73,69,2.865
73,70,1.0
73,71,118.0
73,72,0.09875
73,74,44.75
73,75,41.5
73,76,252.25
73,77,21.0
73,78,2.0
73,79,2.25
73,80,63.25
73,81,1960.25
73,82,1.036
73,83,10.0
73,84,776.0
73,85,15.0
73,86,1.0
73,87,1.0
73,88,1.0
73,90,215.5
73,91,22.0
73,92,1.0
73,93,18.0
73,95,5.0
73,96,0.3125
73,97,2.5
73,98,1.955
73,99,27.75
73,100,20.17
73,101,14.5
73,102,9.25
73,103,9.25
73,104,1.036
73,105,0.326
73,106,108.75
73,107,19.75
73,108,1.021
73,109,5.5
73,110,2.5
73,111,2.0
73,112,1.021
73,113,0.107
73,114,1.0
73,115,4.5
73,116,126.0
73,117,0.107
73,118,0.1845
73,119,3.0
73,120,2.0
73,121,1122.0
73,122,48.5
73,123,1.048
73,124,0.033
73,125,3.25
73,126,1.5
73,127,9.5
73,128,1.0
73,129,4.75
73,130,70.75
73,131,0.139
73,132,669.25
73,133,1.25
73,134,111.5
73,135,0.139
73,136,1.25
73,137,1463.0
73,138,1.0
73,139,15.0
73,140,1.021
73,141,1.0
73,142,275.75
73,143,0.4115
73,144,1.036
73,145,2.072
73,149,0.047999999999999945
73,150,427.25
73,151,231.25
73,152,311.25
73,153,2.072
73,154,0.214
73,155,9.5
73,156,0.1124999999999999
73,157,1.048
73,158,109.5
73,159,3.5
73,160,3.25
73,161,0.00875
73,162,0.1765
73,163,14.75
73,164,157.5
73,165,0.043
73,166,217.835
73,167,4.0
73,168,15.5
73,169,223.25
73,170,1.5
73,171,1450.25
73,172,7.5
73,174,2.0
73,175,20.5
73,176,0.006
73,177,2.0
73,178,118.25
73,179,36.0
73,180,0.21925
73,181,2.0
74,0,4.0
74,1,19.0
74,2,2.0
74,4,485.25
74,5,88.25
74,6,2.5895
74,8,1630.25
74,9,123.75
74,10,6.0
74,11,1.0
74,12,570.2
74,13,14.25
74,14,2.25
74,15,112.25
74,16,24.5
74,17,27.0
74,18,1.021
74,19,2.0
74,20,10.5
74,21,1.0
74,22,2.5
74,23,240.0
74,24,1.5
74,25,23.25
74,27,3.063
74,28,1.5
74,29,526.0
74,30,139.0
74,31,97.0
74,32,4195.25
74,33,20.0
74,34,4.25
74,35,15.0
74,36,21.25
74,37,2.0
74,38,1.0
74,39,5.25
74,40,2.0
74,41,22.5
74,42,25.75
74,43,1534.75
74,44,16.5
74,46,103.75
74,47,23.5
74,48,28.5
74,49,16.5
74,50,110.75
74,52,586.75
74,53,3.5
74,54,5.5
74,55,140.0
74,56,7.25
74,57,609.25
74,58,3.0
74,59,1111.0
74,60,4.5
74,61,13.0
74,62,7.5
74,63,5.0
74,64,1.048
74,65,0.078
74,66,62.75
74,68,8.5
74,69,1.0
74,70,5.0
74,71,6.0
74,72,6.0
74,73,44.75
74,75,854.75
74,76,71.5
74,77,121.75
74,78,58.0
74,79,2.0
74,80,15.25
74,81,600.0
74,82,5.5
74,83,45.25
